,user_id,item_id,rating,timestamp
48430,2968,5301,4,1367884800
12373,2968,1390,5,1368403200
1504,2968,179,2,1369353600
42925,2968,4726,5,1369699200
13320,2968,1488,2,1375920000
28770,2968,3180,4,1376438400
44324,2968,4887,5,1378944000
11440,2968,1295,5,1379289600
26041,2404,2860,5,1392595200
6453,2404,734,5,1393286400
48368,2404,5291,5,1393372800
39283,2404,4344,5,1393459200
40730,2404,4501,5,1393459200
43443,2404,4781,5,1393632000
15075,2404,1677,5,1396224000
8592,2404,979,5,1397001600
11588,2938,1309,5,1288051200
38963,2938,4305,4,1289606400
25452,2938,2791,4,1290729600
48708,2938,5332,4,1316649600
42025,2938,4633,3,1317081600
485,2938,62,4,1317081600
21114,2938,2318,3,1333411200
20829,2938,2285,4,1337990400
32952,2938,3631,4,1343260800
46410,2938,5086,4,1343606400
10382,2938,1183,5,1345507200
6193,2938,714,4,1349395200
29252,2938,3232,5,1351296000
19939,2938,2195,4,1351468800
37171,2938,4088,4,1351900800
32260,2938,3560,4,1353628800
34308,2938,3781,4,1363564800
47734,2938,5205,4,1369699200
38629,2938,4269,5,1372464000
44757,1414,4933,3,1337904000
41230,1414,4554,5,1343433600
1885,1414,224,3,1372118400
31405,1414,3486,5,1374624000
11211,1414,1275,4,1380153600
31433,1414,3488,5,1382918400
4597,1414,513,5,1382918400
50146,1414,5492,5,1382918400
22743,831,2510,4,1323129600
27020,831,2977,3,1371945600
1525,831,179,4,1371945600
35373,831,3903,4,1371945600
48352,831,5288,4,1371945600
22279,831,2461,4,1375488000
6136,831,704,4,1375488000
14909,831,1654,3,1378512000
28267,831,3122,3,1380067200
37351,831,4114,4,1380844800
3961,831,443,4,1381363200
11783,831,1325,4,1382054400
18398,831,2027,4,1382054400
11319,831,1281,5,1383782400
42317,831,4658,4,1383782400
39914,831,4418,3,1392940800
30365,831,3351,5,1392940800
47516,831,5180,4,1392940800
45260,831,4983,4,1392940800
6248,831,717,4,1394582400
14270,380,1590,4,1240963200
39099,380,4320,4,1246838400
5758,380,651,5,1254441600
30709,380,3398,3,1254441600
1059,380,124,3,1257638400
38394,380,4237,5,1275264000
38404,380,4238,5,1282780800
50047,380,5475,4,1284681600
35958,380,3966,4,1286150400
19732,380,2170,3,1288483200
1672,380,193,4,1289088000
38982,380,4307,3,1289606400
47506,380,5180,5,1289865600
42086,380,4637,3,1290384000
50202,380,5493,4,1293580800
20235,380,2230,5,1296864000
37879,380,4185,5,1300665600
20616,380,2266,5,1313280000
44839,380,4936,4,1314316800
3002,380,335,4,1315094400
2374,380,278,5,1316476800
47066,380,5138,4,1316476800
33818,380,3719,4,1316649600
35690,380,3933,4,1317168000
12608,380,1412,3,1330732800
21309,380,2349,5,1335744000
35407,380,3905,3,1335744000
7042,380,793,3,1336003200
23499,380,2596,3,1337644800
35019,380,3870,4,1339027200
47003,380,5135,5,1345680000
49506,380,5420,5,1351123200
39728,380,4385,4,1353456000
24536,380,2688,4,1353456000
26812,380,2956,5,1356307200
8323,380,947,3,1356307200
1955,380,228,4,1358899200
41428,380,4575,4,1362355200
19837,380,2188,4,1362355200
21601,380,2381,4,1367107200
16710,380,1867,4,1377820800
49905,380,5461,4,1380412800
32671,380,3603,3,1383609600
2083,380,245,4,1383782400
20457,380,2251,5,1384128000
44949,380,4947,5,1384905600
46922,2757,5127,5,1062460800
26457,2757,2914,2,1104105600
36600,2757,4031,5,1108684800
6342,2757,723,5,1114732800
4943,2757,555,5,1114732800
41048,2757,4534,5,1114732800
36689,2757,4042,4,1116115200
17441,2757,1940,5,1119398400
50682,2757,5551,5,1119398400
5020,2757,563,5,1119916800
50955,2757,5592,2,1126310400
13837,2757,1549,2,1127088000
36714,2757,4043,5,1137974400
3674,2757,405,4,1167350400
40794,2757,4506,5,1169078400
12996,2757,1454,5,1280102400
50192,2757,5493,4,1285372800
1663,2757,193,4,1288137600
34637,2757,3828,4,1317081600
42422,2757,4674,4,1324944000
42771,2808,4709,4,1315872000
3918,2808,435,4,1317168000
4355,2808,479,4,1319760000
17346,2808,1929,5,1330992000
39384,2808,4356,4,1336608000
30422,2808,3361,4,1338336000
22032,2808,2427,4,1345852800
44303,2808,4884,4,1363996800
50766,2808,5565,4,1365120000
13304,1547,1486,5,1356912000
21002,1547,2304,5,1356912000
23858,1547,2615,5,1360022400
36883,1547,4063,5,1360022400
8165,1547,925,4,1364774400
14020,1547,1563,5,1371513600
39403,1547,4359,4,1387411200
17194,1547,1912,5,1398729600
34179,1547,3765,5,1398729600
46821,1466,5121,5,1294099200
41269,1466,4557,5,1294099200
20100,1466,2213,5,1294099200
15277,1466,1701,5,1294099200
39089,1466,4320,5,1294099200
4374,1466,480,5,1294099200
2850,1466,322,5,1313798400
49705,1466,5439,4,1388016000
16247,1404,1809,5,1401494400
25833,1404,2843,5,1404691200
35836,1404,3949,3,1404691200
50704,1404,5554,5,1404691200
16182,1404,1802,3,1404691200
28108,1404,3105,5,1404691200
48132,1404,5253,5,1404691200
4548,1404,502,3,1404691200
50657,1404,5549,5,1404691200
31392,1404,3484,4,1404691200
36317,1404,3996,5,1404691200
23825,1007,2613,5,1223164800
1857,1007,220,3,1229040000
42661,1007,4700,5,1230336000
47210,1007,5151,4,1261440000
22529,1007,2488,4,1279584000
18198,1007,2003,5,1279670400
2662,1007,306,4,1308528000
17225,1007,1916,5,1309478400
43518,1007,4792,4,1314748800
36083,1007,3973,5,1316390400
35703,1007,3933,4,1316995200
17299,1007,1923,5,1319155200
22331,1007,2467,3,1331164800
8532,1007,972,4,1332201600
35036,1007,3870,5,1338336000
39881,1007,4414,4,1340755200
46428,1007,5086,5,1341964800
24519,1007,2686,4,1348704000
32914,1007,3624,5,1357084800
11664,1007,1312,5,1372896000
27428,1007,3026,4,1372896000
28984,1007,3195,5,1375660800
27115,1007,2991,5,1378080000
44087,1007,4854,5,1378080000
41668,1007,4598,4,1380326400
19066,1007,2100,5,1380758400
14774,2591,1639,4,1313971200
20157,2591,2221,4,1316476800
6540,2591,742,4,1318550400
29446,2591,3247,4,1320537600
15201,2591,1686,3,1321315200
49373,2591,5407,4,1321315200
7522,2591,855,5,1321833600
42849,2591,4713,4,1323043200
49046,2591,5364,4,1323129600
24710,2591,2706,3,1323216000
16097,2591,1798,3,1323907200
173,2591,27,4,1342656000
20784,3102,2279,5,1244419200
35713,3102,3935,4,1244419200
28230,3102,3120,5,1244419200
19190,3102,2116,4,1264377600
46835,3102,5121,5,1266364800
23693,3102,2607,5,1284076800
25222,3102,2768,4,1285286400
44533,3102,4913,4,1293580800
20649,3102,2267,4,1293580800
6974,3102,784,4,1293580800
15771,3102,1766,3,1297209600
27881,3102,3073,5,1298246400
6403,3102,729,4,1306281600
22099,1107,2436,4,1284595200
44853,1107,4936,4,1316044800
38587,1107,4265,3,1319068800
45809,1107,5031,4,1322956800
39267,1107,4341,5,1326412800
44389,1107,4890,4,1329955200
2353,1107,276,4,1338940800
2473,1107,286,3,1341878400
6220,1107,714,5,1348790400
8344,1107,947,3,1355529600
32293,1107,3560,4,1358294400
5938,1107,674,3,1359849600
15987,1107,1786,4,1362873600
21625,1107,2381,5,1368662400
47756,1107,5205,5,1373932800
17244,1107,1918,4,1374624000
43070,1107,4738,4,1374624000
35786,1107,3942,3,1376179200
28988,1107,3195,4,1379116800
26615,1107,2927,4,1379116800
43689,1107,4817,5,1380153600
33504,1107,3691,2,1380326400
24143,1107,2637,4,1380326400
40597,1107,4486,4,1384041600
11388,2556,1290,5,1357776000
30158,2556,3325,2,1357776000
18686,2556,2066,4,1357776000
20449,2556,2250,5,1366675200
34565,2556,3814,5,1374105600
29602,2556,3268,5,1374105600
39820,2556,4396,4,1374192000
47526,2556,5180,4,1374192000
30632,331,3389,5,1340496000
9123,331,1042,5,1340496000
39664,331,4378,5,1350172800
8096,331,913,5,1353196800
22852,331,2526,5,1355702400
11162,331,1269,5,1360454400
36610,331,4032,5,1360454400
38142,331,4214,5,1360454400
42074,331,4636,5,1360454400
39739,331,4387,5,1360454400
3612,331,397,5,1364947200
44458,331,4906,5,1364947200
10215,331,1166,5,1364947200
16506,331,1850,5,1364947200
37743,2336,4166,5,1347408000
36567,2336,4026,5,1356825600
44881,2336,4940,5,1356825600
9473,2336,1090,5,1356825600
26334,2336,2897,3,1362873600
5163,2336,583,5,1362873600
1093,2336,127,5,1363651200
2440,1101,285,5,1352592000
32754,1101,3610,5,1352592000
28897,1101,3188,4,1352592000
35716,1101,3935,5,1352592000
42020,1101,4631,5,1352592000
13508,1101,1506,5,1352592000
22501,1101,2486,5,1356566400
7113,1101,800,4,1356566400
13223,1101,1473,5,1356566400
4654,2044,517,5,1240185600
11617,2044,1309,5,1288742400
15381,2044,1716,4,1308614400
22132,2044,2438,4,1314835200
15801,2044,1768,2,1314921600
5455,2044,613,3,1316649600
19918,2044,2193,4,1319587200
45786,2044,5031,5,1322265600
46420,2044,5086,4,1344384000
6377,2044,726,4,1345680000
40760,2044,4503,5,1349136000
6023,2044,685,3,1349654400
21999,2044,2424,5,1354147200
36940,2044,4070,5,1354233600
19504,2044,2158,1,1355961600
36828,2044,4055,4,1362614400
46600,2044,5102,5,1372636800
10494,2044,1190,3,1377561600
22168,2044,2440,3,1380499200
20553,2044,2259,4,1383264000
21189,2441,2326,5,1133049600
24718,2441,2707,5,1212883200
23830,2441,2613,2,1222732800
45248,2441,4982,5,1230076800
25722,2441,2832,5,1230249600
36925,2441,4069,5,1230422400
46281,2441,5073,5,1234396800
11374,2441,1286,4,1234656000
20712,2441,2274,5,1234656000
15361,2441,1715,4,1234742400
31067,2441,3447,5,1235952000
14710,2441,1631,1,1236816000
3478,2441,379,5,1236988800
18870,2441,2079,5,1238371200
6409,2441,730,4,1241308800
36135,2441,3976,4,1248739200
3678,2441,405,5,1249516800
48547,2441,5316,3,1251417600
48284,2441,5281,4,1253491200
25228,2441,2768,5,1254614400
29466,2441,3249,4,1260748800
49610,2441,5427,4,1279756800
18199,2441,2003,4,1280188800
22531,2441,2488,4,1282348800
38973,2441,4305,4,1289088000
14719,2441,1634,4,1290902400
43905,2441,4844,5,1292803200
13549,2441,1510,4,1293321600
22202,2441,2445,5,1294185600
30532,2441,3379,4,1297814400
27298,2441,3013,4,1298505600
15778,2441,1766,5,1298937600
2994,2441,333,5,1303603200
21313,2441,2349,4,1306972800
43091,2441,4740,4,1309132800
20592,2441,2263,4,1309219200
1848,2441,219,4,1311120000
22333,2441,2467,4,1315008000
6850,2441,768,5,1315612800
15453,2441,1722,5,1316649600
23679,2441,2605,4,1316649600
48722,2441,5332,5,1317254400
14872,2441,1649,4,1321056000
36331,2441,3999,5,1323388800
37589,2441,4143,5,1330992000
10916,2441,1239,4,1332979200
21752,2441,2398,5,1335484800
9797,2441,1127,5,1336176000
43404,2441,4775,4,1336608000
32005,2441,3536,4,1344556800
22943,2441,2530,5,1344643200
12710,2441,1421,4,1349654400
46674,2441,5109,4,1350518400
41562,2441,4585,5,1351209600
24585,2441,2693,4,1352937600
24573,2441,2692,5,1353283200
23199,2441,2558,5,1356998400
19371,376,2139,5,1325030400
19815,376,2185,5,1325030400
36676,376,4040,5,1325030400
10447,376,1187,5,1325030400
13527,376,1508,5,1325030400
1506,376,179,5,1325030400
43899,376,4844,5,1325030400
32207,376,3555,4,1355443200
42166,376,4647,1,1360627200
41753,376,4603,5,1360627200
40796,549,4506,5,1364774400
38349,549,4231,5,1394582400
25025,549,2736,5,1394582400
39912,549,4418,5,1394582400
46925,549,5127,5,1394582400
5158,549,583,5,1394582400
5864,549,667,5,1394582400
7301,549,828,5,1394582400
15069,987,1675,4,1129593600
37718,987,4162,4,1129593600
34063,987,3749,5,1130544000
48281,987,5280,4,1130630400
47660,987,5194,5,1131580800
37839,987,4179,5,1133740800
25123,987,2750,5,1133740800
10932,987,1240,5,1133913600
24055,987,2631,5,1133913600
3384,875,369,5,1166140800
37997,875,4200,5,1188432000
29937,875,3305,4,1222560000
39721,875,4383,5,1267747200
5425,875,610,4,1319587200
15107,875,1678,4,1321488000
17331,875,1928,5,1329868800
8753,875,997,3,1331769600
14334,875,1594,5,1340150400
39545,875,4370,3,1350518400
25310,875,2777,5,1358640000
23346,875,2570,4,1361318400
1665,1506,193,3,1292803200
34105,1506,3756,2,1348099200
22063,1506,2432,5,1348099200
41973,1506,4628,4,1352073600
41627,1506,4593,5,1352073600
3788,1506,417,2,1355529600
35315,1506,3897,1,1356220800
32744,1506,3610,5,1357257600
47411,1506,5173,4,1358812800
25394,1506,2782,5,1373846400
25464,904,2791,5,1292198400
11627,904,1309,4,1302048000
47136,904,5149,5,1325289600
4939,904,554,5,1327536000
16535,904,1853,4,1335571200
30429,904,3361,5,1337990400
26804,904,2955,5,1344556800
43067,904,4738,5,1373328000
11764,2590,1320,2,1342828800
34728,2590,3835,4,1351900800
2638,2590,304,4,1353283200
27056,2590,2984,4,1353369600
38025,2590,4203,3,1357516800
30113,2590,3318,5,1362787200
32936,2590,3626,4,1363478400
28806,2590,3183,3,1363996800
21058,2590,2313,5,1364774400
34731,2590,3836,4,1367452800
43370,2590,4771,2,1368230400
29379,2590,3244,2,1372896000
21780,2804,2403,5,1391040000
36499,2804,4021,5,1391040000
13851,2804,1550,5,1391040000
28508,2804,3154,5,1391040000
29511,2804,3257,5,1391040000
29097,2804,3212,5,1391040000
7318,2804,830,5,1391040000
6282,168,721,5,1323129600
125,168,16,5,1323129600
46685,168,5111,5,1323129600
42725,168,4707,5,1328659200
7002,168,787,3,1370908800
338,168,45,4,1370908800
38474,168,4250,4,1370908800
15239,168,1693,4,1383609600
30642,168,3392,4,1392681600
5709,2295,645,5,1362700800
41061,2295,4536,5,1371513600
10756,2295,1227,5,1371513600
19549,2295,2160,5,1376352000
42210,2295,4650,2,1376352000
33585,2295,3700,5,1386633600
32390,2295,3574,5,1386633600
7866,2295,891,5,1388016000
2878,2405,322,5,1309392000
3564,2405,390,5,1322438400
3962,2405,443,5,1322438400
16869,2405,1877,5,1347580800
34064,2405,3749,5,1347580800
22352,2405,2468,5,1371254400
49540,2405,5420,5,1395100800
15343,2405,1710,5,1395100800
24842,977,2714,5,1309478400
26637,977,2929,5,1309478400
6545,977,743,5,1309478400
45361,977,4995,5,1309478400
47686,977,5199,5,1309478400
10649,977,1211,5,1315440000
27312,2385,3016,5,1387929600
2282,2385,271,5,1388016000
37240,2385,4096,5,1388016000
3745,2385,410,5,1388016000
21435,2385,2360,5,1388016000
46092,2385,5060,5,1388016000
9984,2385,1140,4,1388275200
24994,2385,2734,4,1388275200
4068,2385,453,5,1388275200
16027,2385,1789,5,1388275200
8975,2385,1016,5,1388275200
8951,2385,1009,5,1388275200
19444,2385,2152,4,1388275200
39435,2385,4360,3,1388275200
34234,2385,3771,4,1388275200
26060,2385,2864,4,1388275200
7646,2385,870,5,1388275200
37832,2385,4178,5,1388275200
39825,2385,4397,5,1388275200
19067,2385,2100,3,1388275200
3936,1504,438,5,1360713600
33410,1504,3683,5,1369353600
14623,1504,1618,5,1373846400
9099,1504,1036,5,1373846400
13739,1504,1536,5,1378512000
2289,1504,273,5,1378512000
17958,1504,1980,5,1386288000
9534,1504,1094,5,1392508800
124,2670,15,5,1199145600
42146,2670,4644,5,1293494400
31292,2670,3472,4,1293494400
42073,2670,4635,4,1293494400
3349,2670,364,4,1293494400
30207,2670,3330,5,1344470400
48542,2670,5315,5,1376956800
6328,2670,721,5,1376956800
20223,2670,2228,5,1376956800
50747,2670,5563,5,1376956800
25485,2670,2793,5,1376956800
1396,2670,165,5,1376956800
16549,2670,1854,5,1376956800
2769,2670,315,5,1376956800
6500,2670,738,5,1376956800
4401,2670,482,5,1376956800
28588,2670,3160,5,1376956800
45923,2670,5041,5,1376956800
25007,2670,2735,5,1376956800
2961,2670,326,5,1376956800
36669,2670,4038,5,1376956800
19332,2670,2132,5,1376956800
50077,2670,5478,5,1376956800
50721,2670,5558,4,1376956800
4494,2696,499,4,1168473600
9197,2696,1050,4,1353456000
38918,2696,4301,5,1353456000
9229,2696,1056,5,1356220800
31387,2696,3483,5,1364774400
34047,2696,3749,5,1365206400
37644,2696,4151,4,1365206400
1297,2696,154,5,1365206400
2608,2696,300,5,1365206400
34704,2696,3835,5,1365465600
33408,2696,3683,5,1369008000
39818,2696,4396,5,1375056000
46319,2557,5078,3,1322179200
30744,2557,3405,5,1322179200
41183,2557,4548,4,1322179200
16283,2557,1817,5,1322179200
18659,2557,2061,3,1322179200
41802,2557,4604,5,1322265600
5889,2557,671,5,1348790400
20096,2557,2211,5,1348790400
6446,2557,733,5,1354406400
4850,1585,547,5,1383696000
39861,1585,4410,4,1383868800
50988,1585,5597,5,1383955200
30451,1585,3364,4,1384560000
9347,1585,1075,4,1388534400
19426,1585,2150,5,1389484800
19203,1585,2118,4,1389484800
4555,1585,504,5,1390089600
27259,2964,3009,2,1325203200
49498,2964,5420,5,1325203200
34053,2964,3749,5,1353283200
16665,2964,1862,5,1354924800
24049,2964,2630,3,1385337600
44447,2964,4904,5,1390262400
14759,2964,1639,5,1390262400
24422,2964,2679,5,1390262400
20498,312,2253,5,1371859200
13227,312,1474,2,1372032000
47023,312,5136,5,1372032000
33515,312,3692,5,1397088000
50592,312,5539,4,1397088000
43742,312,4821,5,1397088000
13756,312,1540,4,1397088000
29067,312,3207,4,1397174400
19679,2647,2165,4,1244419200
6449,2647,733,4,1254009600
16340,2647,1822,4,1284681600
50569,2647,5536,2,1311379200
42215,2647,4650,4,1316563200
49173,2647,5381,4,1316995200
47267,2647,5154,4,1316995200
38323,2647,4228,4,1319673600
32800,2647,3618,3,1327968000
801,2647,94,4,1329523200
49254,2647,5390,4,1329609600
48531,2647,5312,5,1330905600
33549,2647,3696,5,1330992000
17003,2647,1888,4,1331078400
1147,2647,132,4,1333929600
18020,2647,1985,5,1335312000
7067,2647,793,4,1335916800
41255,2647,4554,4,1341273600
39598,2647,4373,4,1341273600
49641,2647,5431,4,1345507200
21109,2647,2317,2,1346112000
41714,2647,4599,4,1346112000
34548,2647,3809,5,1346889600
9531,2647,1092,4,1348531200
40775,2647,4503,4,1348531200
37771,2647,4170,3,1349136000
33613,2647,3701,4,1349222400
50911,2647,5586,4,1350950400
19223,2647,2119,4,1351555200
19515,2647,2158,4,1351641600
22620,2647,2500,4,1353369600
27186,2647,2999,3,1353974400
49974,2647,5466,4,1354665600
39712,2647,4380,4,1356566400
40658,2647,4489,4,1356566400
45402,2647,4996,4,1358812800
35260,2647,3887,4,1358899200
31774,2647,3518,4,1362355200
34844,2647,3844,3,1373068800
2220,2647,260,5,1373414400
15872,2647,1774,3,1375574400
4918,2647,550,3,1375574400
13525,2647,1507,4,1377561600
41817,103,4609,5,1349136000
10417,103,1186,5,1362528000
4919,103,551,5,1362528000
30403,103,3360,5,1384473600
31159,103,3462,5,1388102400
27872,103,3073,5,1390089600
30739,800,3404,5,1328745600
49388,800,5411,5,1360886400
15464,800,1724,4,1365120000
37188,800,4091,5,1365120000
9020,800,1022,5,1365120000
25101,800,2746,5,1368230400
11337,800,1283,3,1368230400
5429,800,611,3,1368230400
48120,800,5251,5,1368230400
21225,800,2335,5,1384473600
14236,800,1587,4,1388448000
469,800,59,5,1388448000
46192,800,5069,5,1388793600
43500,1514,4791,5,1288310400
10082,1514,1146,5,1288310400
43725,1514,4820,5,1288396800
15586,1514,1738,5,1288396800
30351,1514,3350,5,1288396800
22281,1514,2463,3,1291852800
42722,1514,4707,5,1296777600
14755,1514,1639,5,1296950400
11584,1514,1309,3,1296950400
25218,1514,2768,1,1297123200
15618,1514,1742,5,1297468800
46684,1514,5111,5,1301443200
6281,1514,721,5,1304208000
37269,1514,4101,5,1304208000
25167,1514,2759,5,1309392000
18321,1514,2022,5,1309478400
10051,1514,1144,5,1315872000
7624,1514,869,2,1317427200
12924,3091,1446,4,1316995200
13656,3091,1525,4,1316995200
37150,3091,4085,4,1331769600
27448,3091,3028,4,1342656000
41909,3091,4618,3,1342656000
22964,3091,2532,3,1350864000
32267,3091,3560,3,1359072000
1893,3091,224,4,1372377600
36980,3091,4074,4,1381968000
32055,3091,3540,4,1388361600
2153,1318,253,4,1295568000
9171,1318,1045,4,1299456000
21219,1318,2333,4,1299456000
33902,1318,3725,5,1299456000
28517,1318,3155,3,1299715200
6719,1318,759,5,1304121600
24386,1318,2669,5,1326240000
3311,1318,360,5,1327190400
10055,1318,1144,5,1330732800
35626,1318,3925,5,1334620800
13363,3036,1491,5,1325289600
7276,3036,825,5,1357171200
21659,3036,2383,5,1357171200
35709,3036,3934,5,1357171200
515,3036,65,5,1357171200
24168,3036,2641,5,1357171200
15337,3036,1710,5,1357171200
2984,3036,331,5,1357171200
1523,811,179,4,1213660800
37995,811,4200,5,1213747200
50977,811,5594,4,1223251200
47440,811,5175,5,1225929600
37071,811,4079,5,1239494400
38452,811,4246,4,1244419200
29149,811,3221,3,1245369600
44805,2098,4934,5,1351123200
14417,2098,1599,5,1355270400
28717,2098,3175,5,1355270400
35210,2098,3885,5,1355270400
16296,2098,1818,5,1355270400
50846,2098,5574,5,1356566400
50837,2098,5573,5,1361059200
42668,1869,4702,5,1357689600
23865,1869,2615,5,1357689600
47100,1869,5142,5,1357689600
4589,1869,511,5,1357689600
9142,1869,1043,5,1357689600
23398,1869,2581,5,1357689600
23469,1869,2594,5,1357689600
48821,1869,5344,5,1368921600
3195,2292,352,4,1314576000
5049,2292,566,3,1330646400
3267,2292,357,5,1358208000
35397,2292,3904,4,1366156800
46247,2292,5072,3,1376524800
48423,2292,5299,4,1379980800
36286,2292,3994,4,1381881600
39060,2292,4316,5,1381881600
35888,2292,3957,5,1384732800
32345,2292,3567,4,1384732800
40573,2292,4482,4,1384732800
23625,2292,2604,5,1385510400
48937,2292,5353,4,1397692800
43590,174,4808,5,1373328000
2503,174,289,4,1373328000
29381,174,3245,5,1383955200
46927,174,5128,5,1384732800
15621,174,1743,5,1385078400
23051,174,2544,5,1386547200
46036,174,5056,5,1394150400
2244,174,268,5,1394323200
47170,1626,5151,2,1264032000
36227,1626,3988,1,1284595200
48873,1626,5349,4,1324166400
11831,1626,1335,5,1335398400
24916,1626,2724,5,1337817600
22020,1626,2427,5,1342569600
26794,1626,2955,5,1344816000
31721,1626,3514,5,1352937600
31821,1626,3525,5,1373932800
10491,1626,1190,4,1380153600
9858,364,1130,5,1332979200
5955,364,677,5,1351036800
2305,364,275,5,1360022400
39168,364,4329,5,1360540800
50779,364,5566,5,1362355200
49718,364,5442,5,1363564800
44481,364,4909,5,1367625600
20774,361,2278,5,1352678400
6239,361,717,5,1352678400
32214,361,3556,4,1355011200
33637,361,3704,5,1355097600
2237,361,265,5,1355443200
28013,361,3093,5,1369267200
15402,361,1717,3,1369267200
17448,361,1941,4,1373932800
19367,2357,2138,5,1165881600
30612,2357,3385,2,1227657600
35715,2357,3935,3,1227657600
18253,2357,2010,2,1227657600
5171,2357,585,2,1227657600
33042,2357,3646,4,1227657600
11366,2357,1285,5,1256169600
2544,2357,292,4,1288224000
2377,2357,278,5,1288915200
35173,2357,3882,3,1290038400
11635,2357,1309,5,1290038400
43517,2357,4792,4,1314921600
23674,2357,2605,4,1317513600
39265,2357,4341,5,1317513600
7463,2357,850,5,1322179200
45800,2357,5031,4,1322784000
44907,2357,4943,4,1329955200
14337,2357,1594,3,1342396800
4805,2622,542,3,1353974400
50247,2622,5495,5,1354147200
48972,2622,5357,4,1355702400
42898,2622,4722,5,1355702400
6722,2622,760,5,1355702400
5712,2622,646,4,1355702400
49394,2622,5412,4,1355702400
41029,2622,4531,5,1356652800
37899,2480,4186,3,1232064000
6063,2480,692,5,1241654400
30638,2480,3390,4,1255564800
49611,2480,5427,3,1281744000
38217,2480,4220,4,1315958400
22143,2480,2438,4,1321920000
21927,2480,2414,3,1337212800
2474,2480,286,5,1342396800
24753,2480,2709,5,1344988800
9529,2480,1092,5,1348704000
49785,2480,5449,5,1350518400
40770,2480,4503,4,1351036800
37394,2480,4117,3,1356566400
36464,2480,4019,4,1361145600
23083,2480,2547,3,1366848000
28822,2480,3184,4,1379376000
40583,2472,4484,5,1379462400
35662,2472,3930,5,1379721600
25320,2472,2778,5,1379721600
47473,2472,5178,5,1379721600
21556,2472,2377,5,1379721600
39896,2472,4416,4,1387238400
11777,2472,1323,3,1387238400
28592,32,3162,5,1293580800
33892,32,3725,4,1293840000
9640,32,1110,5,1293840000
19523,32,2160,5,1326240000
33100,32,3655,5,1326240000
47938,32,5235,5,1326240000
1498,2823,179,5,1313193600
45967,2823,5052,5,1356998400
39224,2823,4336,5,1388016000
14622,2823,1618,5,1394150400
41972,2823,4628,4,1394150400
20070,2823,2211,5,1394150400
15158,3062,1682,5,1353110400
50610,3062,5543,4,1362441600
11871,3062,1336,5,1362441600
32607,3062,3597,5,1362441600
13115,3062,1467,5,1362441600
25812,3062,2842,5,1363996800
34278,3062,3776,5,1363996800
5650,3062,638,5,1363996800
29974,2547,3306,4,1315526400
31529,2547,3490,5,1326326400
44788,2547,4933,5,1340064000
24436,2547,2679,4,1342656000
22556,2547,2491,4,1344297600
5368,2547,606,5,1348099200
965,2547,109,5,1348099200
49580,2547,5423,5,1348099200
47600,2547,5186,4,1350432000
15222,2547,1688,5,1350432000
11762,2547,1320,4,1350432000
34173,2547,3764,5,1350432000
31941,2547,3533,5,1351468800
22515,2547,2487,4,1353369600
35258,2547,3887,4,1355356800
34015,2547,3742,4,1355356800
37397,2547,4117,5,1360886400
31080,2547,3448,4,1364342400
33610,2547,3701,4,1364342400
24587,2547,2693,4,1364342400
23102,2547,2548,5,1364342400
16226,2547,1806,4,1364342400
41214,2547,4552,3,1366070400
18861,2547,2077,4,1366070400
47761,2547,5205,5,1372204800
7752,2547,875,5,1373846400
36810,2547,4053,4,1376438400
28077,2547,3099,4,1376438400
24613,2547,2695,4,1380326400
34771,2547,3839,4,1380326400
12580,2547,1409,4,1381968000
23758,2547,2611,5,1381968000
8225,2547,933,4,1382054400
50822,2547,5570,5,1384387200
6787,2547,762,5,1385424000
11156,2547,1267,5,1386720000
47820,2547,5213,5,1386720000
43953,2547,4848,5,1386720000
21846,2547,2407,5,1388361600
9750,2547,1123,5,1395273600
13458,2547,1499,5,1395619200
48073,392,5249,5,1314921600
11689,392,1314,4,1343347200
8485,392,968,4,1343347200
45191,392,4970,5,1343347200
34787,392,3842,3,1343347200
47046,392,5137,4,1350518400
20187,392,2225,5,1350518400
45152,392,4966,5,1350518400
27163,392,2999,4,1350518400
40424,392,4469,5,1354492800
6883,392,773,5,1356134400
28545,392,3157,5,1372291200
18285,392,2015,5,1383955200
18958,392,2091,5,1383955200
16916,1632,1881,5,1191888000
2525,1632,292,3,1289952000
3071,1632,344,3,1295740800
28180,1632,3119,5,1296432000
5409,1632,610,3,1318809600
14311,1632,1594,3,1342483200
15907,1632,1779,5,1344902400
17826,1632,1970,5,1345075200
33233,1632,3670,4,1350172800
13342,1632,1490,3,1350172800
14826,1632,1647,5,1350950400
3699,1632,407,5,1352851200
36859,1632,4061,4,1353369600
32693,1632,3605,4,1356566400
14936,1632,1657,3,1358380800
18531,1632,2048,4,1379548800
8141,1632,924,5,1384819200
22294,1632,2465,4,1384819200
13490,1137,1502,5,1229990400
48770,1137,5337,5,1232150400
50091,1137,5481,5,1262131200
28475,1137,3148,5,1262131200
38522,1137,4254,5,1262131200
32158,1137,3545,5,1282262400
6465,1137,735,5,1311984000
47627,1386,5190,4,1230422400
18623,1386,2061,5,1230422400
22224,1386,2451,5,1230422400
21077,1386,2316,5,1230422400
18235,1386,2010,4,1230422400
26966,1386,2969,5,1236729600
32760,2331,3611,5,1016755200
19366,2331,2138,5,1102464000
36708,2331,4042,5,1112054400
42148,2331,4645,3,1183507200
8272,2331,939,5,1197763200
14140,2331,1572,5,1199491200
16621,2331,1860,3,1321920000
